Id_hecho,VICTIMA,SEXO,EDAD,GRAVEDAD
LC-2021-0472074,SIN DATO,MASCULINO,28,SIN DATO
LC-2021-0524490,SIN DATO,MASCULINO,48,SIN DATO
LC-2021-0546552,PEATON,FEMENINO,53,SIN DATO
LC-2021-0553351,SIN DATO,MASCULINO,21,SIN DATO
LC-2021-0553351,SIN DATO,MASCULINO,29,SIN DATO
LC-2021-0599539,SIN DATO,FEMENINO,2,SIN DATO
LC-2021-0626993,SIN DATO,MASCULINO,82,SIN DATO
LC-2021-0635655,SIN DATO,MASCULINO,52,SIN DATO
LC-2021-0635655,SIN DATO,FEMENINO,53,SIN DATO
LC-2021-0022798,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0022798,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0023515,AUTO,MASCULINO,37,SIN DATO
LC-2021-0023515,AUTO,FEMENINO,36,SIN DATO
LC-2021-0026019,TRANSPORTE PUBLICO,FEMENINO,81,SIN DATO
LC-2021-0030990,TRANSPORTE PUBLICO,FEMENINO,50,SIN DATO
LC-2021-0033209,CICLISTA,FEMENINO,34,SIN DATO
LC-2021-0033371,SIN DATO,MASCULINO,24,SIN DATO
LC-2021-0033371,SIN DATO,FEMENINO,22,SIN DATO
LC-2021-0037956,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0043670,MOTO,MASCULINO,34,SIN DATO
LC-2021-0082777,CICLISTA,MASCULINO,30,SIN DATO
LC-2021-0084877,MOTO,FEMENINO,52,SIN DATO
LC-2021-0085683,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0085683,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0108616,PEATON,MASCULINO,65,GRAVE
LC-2021-0109256,MOTO,MASCULINO,21,SIN DATO
LC-2021-0130272,MOTO,MASCULINO,30,SIN DATO
LC-2021-0165417,SIN DATO,MASCULINO,64,SIN DATO
LC-2021-0169924,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0169924,MOTO,FEMENINO,21,SIN DATO
LC-2021-0171160,MOTO,MASCULINO,50,SIN DATO
LC-2021-0173598,CICLISTA,MASCULINO,18,SIN DATO
LC-2021-0173635,MOTO,MASCULINO,20,SIN DATO
LC-2021-0180998,CICLISTA,MASCULINO,18,SIN DATO
LC-2021-0190253,MOVIL,MASCULINO,34,SIN DATO
LC-2021-0196663,TRANSPORTE PUBLICO,FEMENINO,45,SIN DATO
LC-2021-0212038,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0240021,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0250279,MOTO,MASCULINO,34,SIN DATO
LC-2021-0262049,MOTO,MASCULINO,43,SIN DATO
LC-2021-0262556,AUTO,MASCULINO,64,SIN DATO
LC-2021-0277722,PEATON,MASCULINO,32,SIN DATO
LC-2021-0300472,MOTO,MASCULINO,31,SIN DATO
LC-2021-0300587,TRANSPORTE PUBLICO,FEMENINO,66,SIN DATO
LC-2021-0302283,CICLISTA,MASCULINO,37,SIN DATO
LC-2021-0305843,UTILITARIO,MASCULINO,37,SIN DATO
LC-2021-0337412,MOTO,MASCULINO,29,GRAVE
LC-2021-0337412,MOTO,MASCULINO,25,SIN DATO
LC-2021-0388399,SIN DATO,FEMENINO,25,SIN DATO
LC-2021-0390672,MOTO,MASCULINO,36,SIN DATO
LC-2021-0398278,SIN DATO,MASCULINO,32,SIN DATO
LC-2021-0402805,TRANSPORTE PUBLICO,FEMENINO,42,SIN DATO
LC-2021-0405248,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0406673,SIN DATO,MASCULINO,24,SIN DATO
LC-2021-0406673,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0409453,SIN DATO,MASCULINO,25,SIN DATO
LC-2021-0429588,SIN DATO,FEMENINO,46,SIN DATO
LC-2021-0430344,SIN DATO,MASCULINO,26,SIN DATO
LC-2021-0435087,SIN DATO,MASCULINO,36,SIN DATO
LC-2021-0451327,SIN DATO,MASCULINO,42,SIN DATO
LC-2021-0480272,SIN DATO,MASCULINO,47,GRAVE
LC-2021-0484408,SIN DATO,MASCULINO,20,SIN DATO
LC-2021-0484408,SIN DATO,MASCULINO,18,SIN DATO
LC-2021-0492341,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0492341,SIN DATO,FEMENINO,46,SIN DATO
LC-2021-0497698,SIN DATO,FEMENINO,25,SIN DATO
LC-2021-0497698,SIN DATO,FEMENINO,24,SIN DATO
LC-2021-0498900,UTILITARIO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0500168,SIN DATO,MASCULINO,34,SIN DATO
LC-2021-0500168,SIN DATO,FEMENINO,27,SIN DATO
LC-2021-0500168,SIN DATO,FEMENINO,25,SIN DATO
LC-2021-0522827,SIN DATO,FEMENINO,35,SIN DATO
LC-2021-0522827,SIN DATO,MASCULINO,8,SIN DATO
LC-2021-0532383,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0542728,SIN DATO,FEMENINO,SIN DATO,GRAVE
LC-2021-0542728,SIN DATO,FEMENINO,68,SIN DATO
LC-2021-0568267,UTILITARIO,FEMENINO,50,SIN DATO
LC-2021-0578378,PEATON,FEMENINO,43,SIN DATO
LC-2021-0605578,SIN DATO,FEMENINO,42,SIN DATO
LC-2021-0605578,SIN DATO,FEMENINO,45,SIN DATO
LC-2021-0605578,SIN DATO,MASCULINO,40,SIN DATO
LC-2021-0613911,SIN DATO,MASCULINO,28,SIN DATO
LC-2021-0615880,AUTO,MASCULINO,37,SIN DATO
LC-2021-0615880,AUTO,FEMENINO,23,SIN DATO
LC-2021-0615880,AUTO,MASCULINO,22,SIN DATO
LC-2021-0615880,AUTO,MASCULINO,3,SIN DATO
LC-2021-0615880,AUTO,FEMENINO,2,SIN DATO
LC-2021-0621485,SIN DATO,MASCULINO,26,SIN DATO
LC-2021-0627872,SIN DATO,MASCULINO,56,SIN DATO
LC-2021-0630026,SIN DATO,FEMENINO,22,SIN DATO
LC-2021-0631039,AUTO,FEMENINO,19,SIN DATO
LC-2021-0647096,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0651626,SIN DATO,MASCULINO,44,SIN DATO
LC-2021-0018485,CICLISTA,FEMENINO,58,SIN DATO
LC-2021-0020163,MOTO,MASCULINO,32,SIN DATO
LC-2021-0030960,AUTO,FEMENINO,41,SIN DATO
LC-2021-0040352,MOTO,MASCULINO,33,SIN DATO
LC-2021-0040471,MOTO,MASCULINO,28,SIN DATO
LC-2021-0043400,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0064119,MOTO,MASCULINO,48,SIN DATO
LC-2021-0087450,MOTO,MASCULINO,42,SIN DATO
LC-2021-0087484,TRANSPORTE PUBLICO,FEMENINO,52,SIN DATO
LC-2021-0106910,PEATON,FEMENINO,42,SIN DATO
LC-2021-0107065,CICLISTA,FEMENINO,54,SIN DATO
LC-2021-0107235,MOTO,MASCULINO,41,SIN DATO
LC-2021-0123429,MOTO,MASCULINO,35,SIN DATO
LC-2021-0124824,MOTO,FEMENINO,25,SIN DATO
LC-2021-0124824,MOTO,MASCULINO,54,SIN DATO
LC-2021-0127973,MOTO,MASCULINO,34,SIN DATO
LC-2021-0128096,AUTO,MASCULINO,47,SIN DATO
LC-2021-0128096,AUTO,MASCULINO,61,SIN DATO
LC-2021-0131239,MOTO,MASCULINO,33,SIN DATO
LC-2021-0135048,MOTO,MASCULINO,23,SIN DATO
LC-2021-0135954,PEATON,MASCULINO,32,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,MASCULINO,46,GRAVE
LC-2021-0137640,TRANSPORTE PUBLICO,MASCULINO,57,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,MASCULINO,31,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,FEMENINO,18,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,FEMENINO,23,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,FEMENINO,31,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,FEMENINO,49,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,MASCULINO,25,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,FEMENINO,21,SIN DATO
LC-2021-0137640,TRANSPORTE PUBLICO,MASCULINO,60,SIN DATO
LC-2021-0143404,TRANSPORTE PUBLICO,FEMENINO,38,SIN DATO
LC-2021-0143404,TRANSPORTE PUBLICO,FEMENINO,37,SIN DATO
LC-2021-0165128,AUTO,MASCULINO,41,SIN DATO
LC-2021-0165128,AUTO,FEMENINO,35,SIN DATO
LC-2021-0181184,PEATON,FEMENINO,72,SIN DATO
LC-2021-0182451,MOTO,MASCULINO,44,SIN DATO
LC-2021-0182773,PEATON,FEMENINO,37,SIN DATO
LC-2021-0182850,CICLISTA,FEMENINO,50,SIN DATO
LC-2021-0185486,PEATON,MASCULINO,26,SIN DATO
LC-2021-0188761,MOTO,MASCULINO,41,SIN DATO
LC-2021-0197644,MOTO,FEMENINO,33,SIN DATO
LC-2021-0199299,MOTO,MASCULINO,28,SIN DATO
LC-2021-0199299,MOTO,MASCULINO,27,SIN DATO
LC-2021-0199299,MOTO,FEMENINO,28,SIN DATO
LC-2021-0202558,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0209020,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0235196,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0259425,SIN DATO,MASCULINO,23,GRAVE
LC-2021-0259425,SIN DATO,FEMENINO,17,SIN DATO
LC-2021-0267620,SIN DATO,FEMENINO,27,SIN DATO
LC-2021-0270718,MOTO,MASCULINO,41,SIN DATO
LC-2021-0276191,MOTO,MASCULINO,35,SIN DATO
LC-2021-0277693,AUTO,MASCULINO,30,SIN DATO
LC-2021-0277693,AUTO,MASCULINO,22,SIN DATO
LC-2021-0304313,TRANSPORTE PUBLICO,MASCULINO,37,SIN DATO
LC-2021-0309524,AUTO,MASCULINO,30,SIN DATO
LC-2021-0309831,PEATON,FEMENINO,31,SIN DATO
LC-2021-0311806,TRANSPORTE PUBLICO,MASCULINO,37,SIN DATO
LC-2021-0313057,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0317162,PEATON,MASCULINO,25,SIN DATO
LC-2021-0318618,MOTO,MASCULINO,38,SIN DATO
LC-2021-0319238,SIN DATO,FEMENINO,50,SIN DATO
LC-2021-0324717,AUTO,MASCULINO,51,SIN DATO
LC-2021-0324717,AUTO,FEMENINO,32,SIN DATO
LC-2021-0328123,AUTO,MASCULINO,27,SIN DATO
LC-2021-0328123,AUTO,MASCULINO,22,SIN DATO
LC-2021-0328123,AUTO,MASCULINO,23,SIN DATO
LC-2021-0328123,AUTO,MASCULINO,22,SIN DATO
LC-2021-0336578,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0336578,AUTO,MASCULINO,39,SIN DATO
LC-2021-0337933,TAXI,MASCULINO,56,SIN DATO
LC-2021-0337933,TAXI,FEMENINO,45,SIN DATO
LC-2021-0337933,TAXI,FEMENINO,19,SIN DATO
LC-2021-0342174,MOTO,MASCULINO,26,SIN DATO
LC-2021-0373741,MOTO,MASCULINO,28,SIN DATO
LC-2021-0377489,CICLISTA,MASCULINO,51,SIN DATO
LC-2021-0377758,SIN DATO,MASCULINO,30,SIN DATO
LC-2021-0401416,MOTO,MASCULINO,33,SIN DATO
LC-2021-0401416,MOTO,MASCULINO,28,SIN DATO
LC-2021-0402106,MOTO,MASCULINO,29,SIN DATO
LC-2021-0402106,MOTO,MASCULINO,19,SIN DATO
LC-2021-0409793,AUTO,FEMENINO,43,GRAVE
LC-2021-0409793,AUTO,MASCULINO,28,GRAVE
LC-2021-0415196,SIN DATO,MASCULINO,16,SIN DATO
LC-2021-0427994,PEATON,MASCULINO,77,SIN DATO
LC-2021-0501815,MOTO,MASCULINO,23,SIN DATO
LC-2021-0509937,MOTO,MASCULINO,26,SIN DATO
LC-2021-0520871,MOTO,MASCULINO,30,SIN DATO
LC-2021-0522331,SIN DATO,MASCULINO,46,SIN DATO
LC-2021-0522581,CICLISTA,FEMENINO,38,SIN DATO
LC-2021-0533418,MOVIL,MASCULINO,38,SIN DATO
LC-2021-0533418,MOVIL,MASCULINO,36,SIN DATO
LC-2021-0533418,MOVIL,MASCULINO,37,SIN DATO
LC-2021-0533418,MOVIL,MASCULINO,39,SIN DATO
LC-2021-0533418,MOVIL,FEMENINO,41,SIN DATO
LC-2021-0533418,MOVIL,FEMENINO,29,SIN DATO
LC-2021-0533418,MOVIL,FEMENINO,29,SIN DATO
LC-2021-0533418,MOVIL,FEMENINO,32,SIN DATO
LC-2021-0533427,CICLISTA,MASCULINO,13,SIN DATO
LC-2021-0537559,SIN DATO,FEMENINO,66,SIN DATO
LC-2021-0540498,MOTO,MASCULINO,35,SIN DATO
LC-2021-0544468,MOTO,MASCULINO,32,SIN DATO
LC-2021-0544594,SIN DATO,FEMENINO,7,SIN DATO
LC-2021-0549780,SIN DATO,MASCULINO,36,SIN DATO
LC-2021-0552591,CICLISTA,MASCULINO,17,SIN DATO
LC-2021-0557706,MOTO,MASCULINO,33,SIN DATO
LC-2021-0562967,TRANSPORTE PUBLICO,FEMENINO,15,SIN DATO
LC-2021-0563055,MOTO,MASCULINO,25,SIN DATO
LC-2021-0566723,MOTO,MASCULINO,23,SIN DATO
LC-2021-0568138,CICLISTA,MASCULINO,19,SIN DATO
LC-2021-0569526,MOTO,MASCULINO,25,SIN DATO
LC-2021-0569526,MOTO,FEMENINO,24,SIN DATO
LC-2021-0571011,MOTO,MASCULINO,34,SIN DATO
LC-2021-0573138,PEATON,FEMENINO,38,GRAVE
LC-2021-0587400,PEATON,MASCULINO,42,SIN DATO
LC-2021-0595854,PEATON,FEMENINO,8,SIN DATO
LC-2021-0596415,TRANSPORTE PUBLICO,FEMENINO,44,SIN DATO
LC-2021-0598428,SIN DATO,MASCULINO,20,SIN DATO
LC-2021-0604241,CICLISTA,FEMENINO,46,SIN DATO
LC-2021-0607473,AUTO,MASCULINO,29,SIN DATO
LC-2021-0607863,TRANSPORTE PUBLICO,MASCULINO,13,SIN DATO
LC-2021-0612360,MOTO,MASCULINO,24,SIN DATO
LC-2021-0617675,PEATON,FEMENINO,27,SIN DATO
LC-2021-0620873,MOTO,MASCULINO,31,SIN DATO
LC-2021-0628728,SIN DATO,MASCULINO,30,SIN DATO
LC-2021-0629439,CICLISTA,FEMENINO,30,SIN DATO
LC-2021-0631535,MOTO,MASCULINO,26,SIN DATO
LC-2021-0637483,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0637483,SIN DATO,MASCULINO,15,SIN DATO
LC-2021-0639354,SIN DATO,FEMENINO,61,SIN DATO
LC-2021-0639659,SIN DATO,MASCULINO,37,GRAVE
LC-2021-0009720,MOTO,MASCULINO,55,SIN DATO
LC-2021-0013004,CICLISTA,FEMENINO,31,SIN DATO
LC-2021-0015202,SIN DATO,FEMENINO,75,SIN DATO
LC-2021-0020036,MOTO,MASCULINO,26,SIN DATO
LC-2021-0029626,MOTO,MASCULINO,32,SIN DATO
LC-2021-0030432,PEATON,FEMENINO,62,SIN DATO
LC-2021-0038216,CICLISTA,FEMENINO,42,SIN DATO
LC-2021-0039878,AUTO,MASCULINO,23,SIN DATO
LC-2021-0069027,AUTO,FEMENINO,54,SIN DATO
LC-2021-0072709,PEATON,FEMENINO,32,SIN DATO
LC-2021-0074907,AUTO,FEMENINO,55,SIN DATO
LC-2021-0076694,PEATON,MASCULINO,67,SIN DATO
LC-2021-0094466,MOTO,MASCULINO,47,SIN DATO
LC-2021-0097879,PEATON,MASCULINO,54,SIN DATO
LC-2021-0107420,AUTO,FEMENINO,16,SIN DATO
LC-2021-0107420,AUTO,MASCULINO,52,SIN DATO
LC-2021-0107509,MOTO,MASCULINO,24,SIN DATO
LC-2021-0109787,AUTO,FEMENINO,52,SIN DATO
LC-2021-0135759,TRANSPORTE PUBLICO,FEMENINO,59,SIN DATO
LC-2021-0139311,MOTO,MASCULINO,29,SIN DATO
LC-2021-0144488,CICLISTA,FEMENINO,22,SIN DATO
LC-2021-0144756,MOTO,MASCULINO,36,SIN DATO
LC-2021-0144756,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0172527,MOTO,MASCULINO,36,SIN DATO
LC-2021-0176092,AUTO,MASCULINO,43,SIN DATO
LC-2021-0181022,MOTO,MASCULINO,37,SIN DATO
LC-2021-0181162,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0181179,MOTO,MASCULINO,26,SIN DATO
LC-2021-0192675,PEATON,MASCULINO,50,SIN DATO
LC-2021-0192675,PEATON,MASCULINO,50,SIN DATO
LC-2021-0195242,CICLISTA,MASCULINO,29,SIN DATO
LC-2021-0195761,SIN DATO,FEMENINO,41,SIN DATO
LC-2021-0198444,CICLISTA,MASCULINO,54,SIN DATO
LC-2021-0204446,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0214876,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0228475,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0235938,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0242114,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0246932,MOTO,MASCULINO,38,SIN DATO
LC-2021-0256954,SIN DATO,FEMENINO,21,SIN DATO
LC-2021-0258048,CAMION,MASCULINO,23,SIN DATO
LC-2021-0266512,MOTO,MASCULINO,46,SIN DATO
LC-2021-0268020,MOTO,MASCULINO,23,SIN DATO
LC-2021-0271090,MOTO,MASCULINO,33,SIN DATO
LC-2021-0271090,MOTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0277118,AUTO,MASCULINO,27,SIN DATO
LC-2021-0289958,CICLISTA,FEMENINO,25,SIN DATO
LC-2021-0302102,PEATON,MASCULINO,20,SIN DATO
LC-2021-0304335,MOTO,MASCULINO,33,SIN DATO
LC-2021-0304785,AUTO,MASCULINO,19,SIN DATO
LC-2021-0314279,TRANSPORTE PUBLICO,FEMENINO,24,SIN DATO
LC-2021-0318273,MOTO,MASCULINO,28,SIN DATO
LC-2021-0318296,MOTO,MASCULINO,23,SIN DATO
LC-2021-0318372,PEATON,MASCULINO,55,SIN DATO
LC-2021-0318542,SIN DATO,MASCULINO,41,SIN DATO
LC-2021-0319370,CICLISTA,MASCULINO,35,SIN DATO
LC-2021-0322349,SIN DATO,MASCULINO,16,SIN DATO
LC-2021-0327475,SIN DATO,FEMENINO,38,SIN DATO
LC-2021-0327882,MOTO,MASCULINO,32,GRAVE
LC-2021-0336598,CICLISTA,MASCULINO,48,SIN DATO
LC-2021-0336757,MOTO,MASCULINO,44,SIN DATO
LC-2021-0347626,MOTO,MASCULINO,61,SIN DATO
LC-2021-0366392,MOTO,MASCULINO,43,SIN DATO
LC-2021-0367294,AUTO,FEMENINO,41,SIN DATO
LC-2021-0378029,CICLISTA,FEMENINO,61,SIN DATO
LC-2021-0379503,CICLISTA,MASCULINO,26,SIN DATO
LC-2021-0380668,SIN DATO,FEMENINO,29,SIN DATO
LC-2021-0400152,SIN DATO,MASCULINO,37,GRAVE
LC-2021-0401266,SIN DATO,MASCULINO,40,SIN DATO
LC-2021-0401540,SIN DATO,MASCULINO,12,SIN DATO
LC-2021-0402076,SIN DATO,MASCULINO,64,SIN DATO
LC-2021-0424424,SIN DATO,MASCULINO,51,SIN DATO
LC-2021-0427069,MOTO,MASCULINO,18,GRAVE
LC-2021-0449983,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0465488,SIN DATO,MASCULINO,17,SIN DATO
LC-2021-0469511,SIN DATO,FEMENINO,41,SIN DATO
LC-2021-0469877,SIN DATO,MASCULINO,45,SIN DATO
LC-2021-0473756,SIN DATO,FEMENINO,19,SIN DATO
LC-2021-0479611,CICLISTA,MASCULINO,19,SIN DATO
LC-2021-0487302,CICLISTA,FEMENINO,29,SIN DATO
LC-2021-0488003,SIN DATO,MASCULINO,27,SIN DATO
LC-2021-0490262,SIN DATO,MASCULINO,43,SIN DATO
LC-2021-0490262,SIN DATO,FEMENINO,39,SIN DATO
LC-2021-0490262,SIN DATO,MASCULINO,24,SIN DATO
LC-2021-0493276,SIN DATO,MASCULINO,44,SIN DATO
LC-2021-0502286,SIN DATO,FEMENINO,43,SIN DATO
LC-2021-0503337,SIN DATO,MASCULINO,39,SIN DATO
LC-2021-0503337,SIN DATO,FEMENINO,33,SIN DATO
LC-2021-0503337,SIN DATO,FEMENINO,26,SIN DATO
LC-2021-0510406,SIN DATO,MASCULINO,23,SIN DATO
LC-2021-0529622,SIN DATO,FEMENINO,16,SIN DATO
LC-2021-0533733,SIN DATO,FEMENINO,10,SIN DATO
LC-2021-0537647,SIN DATO,MASCULINO,24,SIN DATO
LC-2021-0541246,SIN DATO,FEMENINO,30,SIN DATO
LC-2021-0554041,MOTO,MASCULINO,37,SIN DATO
LC-2021-0566232,CAMION,MASCULINO,49,SIN DATO
LC-2021-0572990,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0580613,SIN DATO,FEMENINO,19,SIN DATO
LC-2021-0603174,MOTO,MASCULINO,25,SIN DATO
LC-2021-0608050,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0630023,SIN DATO,MASCULINO,39,SIN DATO
LC-2021-0638701,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0641514,SIN DATO,MASCULINO,28,SIN DATO
LC-2021-0644920,SIN DATO,MASCULINO,41,SIN DATO
LC-2021-0647297,SIN DATO,MASCULINO,40,SIN DATO
LC-2021-0304286,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0350205,MOTO,FEMENINO,20,SIN DATO
LC-2021-0484179,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0495727,TRANSPORTE PUBLICO,FEMENINO,71,SIN DATO
LC-2021-0501178,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0501317,MOTO,MASCULINO,31,SIN DATO
LC-2021-0550873,AUTO,MASCULINO,26,SIN DATO
LC-2021-0586699,PEATON,FEMENINO,33,SIN DATO
LC-2021-0588494,MOTO,MASCULINO,22,SIN DATO
LC-2021-0590935,MOTO,FEMENINO,23,SIN DATO
LC-2021-0604063,SIN DATO,MASCULINO,22,SIN DATO
LC-2021-0616129,SIN DATO,MASCULINO,19,SIN DATO
LC-2021-0618295,MOTO,MASCULINO,23,SIN DATO
LC-2021-0627063,SIN DATO,MASCULINO,37,SIN DATO
LC-2021-0628972,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0628972,AUTO,FEMENINO,23,SIN DATO
LC-2021-0628972,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0628972,AUTO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0628972,AUTO,MASCULINO,35,SIN DATO
LC-2021-0628972,AUTO,MASCULINO,34,SIN DATO
LC-2021-0628972,AUTO,MASCULINO,33,SIN DATO
LC-2021-0628972,AUTO,MASCULINO,22,SIN DATO
LC-2021-0630517,SIN DATO,FEMENINO,36,SIN DATO
LC-2021-0647140,CICLISTA,MASCULINO,23,SIN DATO
LC-2021-0006243,TRANSPORTE PUBLICO,FEMENINO,34,SIN DATO
LC-2021-0010645,MOTO,MASCULINO,25,SIN DATO
LC-2021-0018820,MOTO,FEMENINO,48,SIN DATO
LC-2021-0029186,CICLISTA,MASCULINO,33,SIN DATO
LC-2021-0033056,AUTO,FEMENINO,38,SIN DATO
LC-2021-0042973,AUTO,FEMENINO,24,SIN DATO
LC-2021-0048274,MOTO,FEMENINO,33,SIN DATO
LC-2021-0053312,AUTO,MASCULINO,51,SIN DATO
LC-2021-0064708,AUTO,MASCULINO,8,SIN DATO
LC-2021-0089034,MOTO,MASCULINO,41,SIN DATO
LC-2021-0089034,MOTO,FEMENINO,24,SIN DATO
LC-2021-0133309,PEATON,FEMENINO,73,SIN DATO
LC-2021-0146466,CICLISTA,MASCULINO,50,SIN DATO
LC-2021-0176319,MOTO,MASCULINO,22,SIN DATO
LC-2021-0215606,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0248525,MOTO,MASCULINO,50,SIN DATO
LC-2021-0254633,SIN DATO,FEMENINO,5,GRAVE
LC-2021-0264704,TRANSPORTE PUBLICO,FEMENINO,49,SIN DATO
LC-2021-0269818,TAXI,MASCULINO,47,SIN DATO
LC-2021-0305786,PEATON,FEMENINO,30,SIN DATO
LC-2021-0318679,MOTO,MASCULINO,21,SIN DATO
LC-2021-0336284,SIN DATO,FEMENINO,24,SIN DATO
LC-2021-0461913,MOTO,MASCULINO,28,SIN DATO
LC-2021-0484229,CICLISTA,FEMENINO,39,SIN DATO
LC-2021-0484229,CICLISTA,FEMENINO,4,SIN DATO
LC-2021-0512719,MOTO,FEMENINO,44,SIN DATO
LC-2021-0521233,UTILITARIO,FEMENINO,23,SIN DATO
LC-2021-0528175,SIN DATO,FEMENINO,42,SIN DATO
LC-2021-0539496,SIN DATO,MASCULINO,57,SIN DATO
LC-2021-0552639,TRANSPORTE PUBLICO,MASCULINO,28,SIN DATO
LC-2021-0568162,AUTO,MASCULINO,23,SIN DATO
LC-2021-0578361,CICLISTA,MASCULINO,28,SIN DATO
LC-2021-0594266,MOTO,MASCULINO,45,SIN DATO
LC-2021-0594641,TAXI,MASCULINO,51,SIN DATO
LC-2021-0594921,MOTO,MASCULINO,34,SIN DATO
LC-2021-0604490,PEATON,MASCULINO,42,SIN DATO
LC-2021-0606148,SIN DATO,FEMENINO,40,SIN DATO
LC-2021-0606603,SIN DATO,MASCULINO,28,SIN DATO
LC-2021-0607848,SIN DATO,MASCULINO,33,SIN DATO
LC-2021-0610345,SIN DATO,MASCULINO,32,SIN DATO
LC-2021-0621343,AUTO,FEMENINO,39,SIN DATO
LC-2021-0628203,SIN DATO,MASCULINO,45,SIN DATO
LC-2021-0638163,MOTO,MASCULINO,38,SIN DATO
LC-2021-0640379,MOTO,MASCULINO,37,SIN DATO
LC-2021-0033138,AUTO,MASCULINO,28,SIN DATO
LC-2021-0051153,CICLISTA,MASCULINO,39,SIN DATO
LC-2021-0075350,MOTO,MASCULINO,46,SIN DATO
LC-2021-0089110,MOTO,MASCULINO,29,SIN DATO
LC-2021-0090232,CICLISTA,MASCULINO,23,SIN DATO
LC-2021-0112863,MOTO,MASCULINO,30,SIN DATO
LC-2021-0136049,AUTO,FEMENINO,40,SIN DATO
LC-2021-0137357,CICLISTA,MASCULINO,64,SIN DATO
LC-2021-0153736,MOVIL,MASCULINO,27,SIN DATO
LC-2021-0160037,MOTO,MASCULINO,51,SIN DATO
LC-2021-0165088,TRANSPORTE PUBLICO,FEMENINO,42,SIN DATO
LC-2021-0199373,CICLISTA,FEMENINO,42,SIN DATO
LC-2021-0213421,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0232864,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0233331,SIN DATO,MASCULINO,37,GRAVE
LC-2021-0241150,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2021-0245413,CICLISTA,FEMENINO,65,SIN DATO
LC-2021-0251533,PEATON,MASCULINO,22,SIN DATO
LC-2021-0252156,CICLISTA,FEMENINO,57,SIN DATO
LC-2021-0254654,PEATON,MASCULINO,86,SIN DATO
LC-2021-0335356,CICLISTA,MASCULINO,32,SIN DATO
LC-2021-0340207,SIN DATO,FEMENINO,57,SIN DATO
LC-2021-0349589,PEATON,MASCULINO,49,SIN DATO
LC-2021-0390634,SIN DATO,FEMENINO,32,SIN DATO
LC-2021-0424866,SIN DATO,MASCULINO,30,SIN DATO
